Tamanho,Iteracao,Tipo,Tempo_ms
2150,2,estatico_rapido,4.969
2150,2,estatico_lento,15.190
2150,2,dinamico_rapido,5.870
2150,2,dinamico_lento,17.672
2150,3,estatico_rapido,4.953
2150,3,estatico_lento,13.696
2150,3,dinamico_rapido,4.866
2150,3,dinamico_lento,13.965
2150,4,estatico_rapido,4.870
2150,4,estatico_lento,13.516
2150,4,dinamico_rapido,4.841
2150,4,dinamico_lento,13.710
2150,5,estatico_rapido,4.948
2150,5,estatico_lento,13.870
2150,5,dinamico_rapido,4.956
2150,5,dinamico_lento,13.801
2150,6,estatico_rapido,4.925
2150,6,estatico_lento,14.582
2150,6,dinamico_rapido,4.907
2150,6,dinamico_lento,14.647
2150,7,estatico_rapido,5.228
2150,7,estatico_lento,13.478
2150,7,dinamico_rapido,4.849
2150,7,dinamico_lento,14.134
2150,8,estatico_rapido,4.851
2150,8,estatico_lento,14.318
2150,8,dinamico_rapido,4.893
2150,8,dinamico_lento,14.181
2150,9,estatico_rapido,4.859
2150,9,estatico_lento,13.954
2150,9,dinamico_rapido,4.975
2150,9,dinamico_lento,14.824
2150,10,estatico_rapido,4.981
2150,10,estatico_lento,14.921
2150,10,dinamico_rapido,5.230
2150,10,dinamico_lento,15.144
2200,1,estatico_rapido,4.733
2200,1,estatico_lento,15.252
2200,1,dinamico_rapido,4.814
2200,1,dinamico_lento,17.042
2200,2,estatico_rapido,4.739
2200,2,estatico_lento,15.642
2200,2,dinamico_rapido,4.799
2200,2,dinamico_lento,16.165
2200,3,estatico_rapido,4.730
2200,3,estatico_lento,15.734
2200,3,dinamico_rapido,4.973
2200,3,dinamico_lento,16.592
2200,4,estatico_rapido,5.009
2200,4,estatico_lento,16.598
2200,4,dinamico_rapido,4.870
2200,4,dinamico_lento,16.568
2200,5,estatico_rapido,4.791
2200,5,estatico_lento,15.724
2200,5,dinamico_rapido,4.786
2200,5,dinamico_lento,15.917
2200,6,estatico_rapido,4.745
2200,6,estatico_lento,15.577
2200,6,dinamico_rapido,4.816
2200,6,dinamico_lento,16.320
2200,7,estatico_rapido,4.803
2200,7,estatico_lento,16.662
2200,7,dinamico_rapido,4.919
2200,7,dinamico_lento,15.849
2200,8,estatico_rapido,4.740
2200,8,estatico_lento,16.202
2200,8,dinamico_rapido,4.799
2200,8,dinamico_lento,15.612
2200,9,estatico_rapido,4.740
2200,9,estatico_lento,16.563
2200,9,dinamico_rapido,4.885
2200,9,dinamico_lento,16.528
2200,10,estatico_rapido,4.803
2200,10,estatico_lento,16.674
2200,10,dinamico_rapido,4.890
2200,10,dinamico_lento,16.085
2250,1,estatico_rapido,5.301
2250,1,estatico_lento,17.656
2250,1,dinamico_rapido,5.295
2250,1,dinamico_lento,19.882
2250,2,estatico_rapido,5.324
2250,2,estatico_lento,17.371
2250,2,dinamico_rapido,5.315
2250,2,dinamico_lento,18.038
2250,3,estatico_rapido,5.326
2250,3,estatico_lento,17.624
2250,3,dinamico_rapido,5.330
2250,3,dinamico_lento,17.632
2250,4,estatico_rapido,5.297
2250,4,estatico_lento,17.550
2250,4,dinamico_rapido,5.340
2250,4,dinamico_lento,17.706
2250,5,estatico_rapido,5.318
2250,5,estatico_lento,17.521
2250,5,dinamico_rapido,5.284
2250,5,dinamico_lento,17.567
2250,6,estatico_rapido,5.302
2250,6,estatico_lento,18.131
2250,6,dinamico_rapido,5.383
2250,6,dinamico_lento,17.639
2250,7,estatico_rapido,5.277
2250,7,estatico_lento,17.526
2250,7,dinamico_rapido,5.351
2250,7,dinamico_lento,17.449
2250,8,estatico_rapido,5.319
2250,8,estatico_lento,17.361
2250,8,dinamico_rapido,5.297
2250,8,dinamico_lento,17.549
2250,9,estatico_rapido,5.304
2250,9,estatico_lento,17.288
2250,9,dinamico_rapido,5.308
2250,9,dinamico_lento,17.496
2250,10,estatico_rapido,5.343
2250,10,estatico_lento,17.923
2250,10,dinamico_rapido,5.406
2250,10,dinamico_lento,17.144
2300,1,estatico_rapido,5.329
2300,1,estatico_lento,19.785
2300,1,dinamico_rapido,5.385
2300,1,dinamico_lento,20.885
2300,2,estatico_rapido,5.376
2300,2,estatico_lento,19.811
2300,2,dinamico_rapido,5.408
2300,2,dinamico_lento,19.699
2300,3,estatico_rapido,5.345
2300,3,estatico_lento,20.740
2300,3,dinamico_rapido,5.379
2300,3,dinamico_lento,19.700
2300,4,estatico_rapido,5.370
2300,4,estatico_lento,19.920
2300,4,dinamico_rapido,5.329
2300,4,dinamico_lento,19.381
2300,5,estatico_rapido,5.383
2300,5,estatico_lento,20.102
2300,5,dinamico_rapido,5.396
2300,5,dinamico_lento,19.386
2300,6,estatico_rapido,5.433
2300,6,estatico_lento,21.675
2300,6,dinamico_rapido,5.644
2300,6,dinamico_lento,20.954
2300,7,estatico_rapido,5.473
2300,7,estatico_lento,20.851
2300,7,dinamico_rapido,5.382
2300,7,dinamico_lento,19.445
2300,8,estatico_rapido,5.438
2300,8,estatico_lento,19.399
2300,8,dinamico_rapido,5.369
2300,8,dinamico_lento,19.400
2300,9,estatico_rapido,5.320
2300,9,estatico_lento,20.115
2300,9,dinamico_rapido,5.343
2300,9,dinamico_lento,19.812
2300,10,estatico_rapido,5.291
2300,10,estatico_lento,20.526
2300,10,dinamico_rapido,5.529
2300,10,dinamico_lento,20.736
2350,1,estatico_rapido,6.007
2350,1,estatico_lento,20.736
2350,1,dinamico_rapido,6.135
2350,1,dinamico_lento,20.812
2350,2,estatico_rapido,5.700
2350,2,estatico_lento,22.340
2350,2,dinamico_rapido,5.779
2350,2,dinamico_lento,20.707
2350,3,estatico_rapido,5.779
2350,3,estatico_lento,21.845
2350,3,dinamico_rapido,5.928
2350,3,dinamico_lento,22.828
2350,4,estatico_rapido,5.850
2350,4,estatico_lento,22.652
2350,4,dinamico_rapido,6.067
2350,4,dinamico_lento,21.121
2350,5,estatico_rapido,5.818
2350,5,estatico_lento,21.292
2350,5,dinamico_rapido,5.899
2350,5,dinamico_lento,21.551
2350,6,estatico_rapido,5.764
2350,6,estatico_lento,21.150
2350,6,dinamico_rapido,5.816
2350,6,dinamico_lento,20.777
2350,7,estatico_rapido,5.814
2350,7,estatico_lento,21.953
2350,7,dinamico_rapido,5.784
2350,7,dinamico_lento,20.755
2350,8,estatico_rapido,5.785
2350,8,estatico_lento,21.183
2350,8,dinamico_rapido,6.416
2350,8,dinamico_lento,21.481
2350,9,estatico_rapido,5.881
2350,9,estatico_lento,21.296
2350,9,dinamico_rapido,5.809
2350,9,dinamico_lento,21.048
2350,10,estatico_rapido,5.769
2350,10,estatico_lento,20.617
2350,10,dinamico_rapido,5.771
2350,10,dinamico_lento,21.039
2400,1,estatico_rapido,5.618
2400,1,estatico_lento,22.317
2400,1,dinamico_rapido,6.126
2400,1,dinamico_lento,24.644
2400,2,estatico_rapido,5.741
2400,2,estatico_lento,24.807
2400,2,dinamico_rapido,5.810
2400,2,dinamico_lento,24.008
2400,3,estatico_rapido,5.708
2400,3,estatico_lento,23.564
2400,3,dinamico_rapido,5.839
2400,3,dinamico_lento,23.272
2400,4,estatico_rapido,5.642
2400,4,estatico_lento,22.340
2400,4,dinamico_rapido,5.645
2400,4,dinamico_lento,22.715
2400,5,estatico_rapido,5.778
2400,5,estatico_lento,22.333
2400,5,dinamico_rapido,5.729
2400,5,dinamico_lento,22.685
2400,6,estatico_rapido,5.627
2400,6,estatico_lento,22.842
2400,6,dinamico_rapido,5.694
2400,6,dinamico_lento,22.571
2400,7,estatico_rapido,5.591
2400,7,estatico_lento,23.079
2400,7,dinamico_rapido,5.668
2400,7,dinamico_lento,22.982
2400,8,estatico_rapido,5.629
2400,8,estatico_lento,22.924
2400,8,dinamico_rapido,5.707
2400,8,dinamico_lento,24.284
2400,9,estatico_rapido,5.679
2400,9,estatico_lento,22.465
2400,9,dinamico_rapido,6.477
2400,9,dinamico_lento,23.427
2400,10,estatico_rapido,5.623
2400,10,estatico_lento,23.175
2400,10,dinamico_rapido,6.375
2400,10,dinamico_lento,22.492
2450,1,estatico_rapido,6.371
2450,1,estatico_lento,27.060
2450,1,dinamico_rapido,7.116
2450,1,dinamico_lento,26.079
2450,2,estatico_rapido,6.401
2450,2,estatico_lento,25.206
2450,2,dinamico_rapido,6.555
2450,2,dinamico_lento,24.954
2450,3,estatico_rapido,6.431
2450,3,estatico_lento,26.435
2450,3,dinamico_rapido,6.963
2450,3,dinamico_lento,27.645
2450,4,estatico_rapido,7.003
2450,4,estatico_lento,26.814
2450,4,dinamico_rapido,7.274
2450,4,dinamico_lento,26.732
2450,5,estatico_rapido,6.374
2450,5,estatico_lento,26.682
2450,5,dinamico_rapido,6.447
2450,5,dinamico_lento,26.177
2450,6,estatico_rapido,7.051
2450,6,estatico_lento,26.416
2450,6,dinamico_rapido,6.569
2450,6,dinamico_lento,26.162
2450,7,estatico_rapido,6.321
2450,7,estatico_lento,25.627
2450,7,dinamico_rapido,7.668
2450,7,dinamico_lento,25.546
2450,8,estatico_rapido,6.385
2450,8,estatico_lento,26.585
2450,8,dinamico_rapido,6.399
2450,8,dinamico_lento,26.215
2450,9,estatico_rapido,6.895
2450,9,estatico_lento,25.238
2450,9,dinamico_rapido,6.241
2450,9,dinamico_lento,25.922
2450,10,estatico_rapido,6.376
2450,10,estatico_lento,24.447
2450,10,dinamico_rapido,6.290
2450,10,dinamico_lento,24.693
2500,1,estatico_rapido,6.307
2500,1,estatico_lento,26.799
2500,1,dinamico_rapido,6.804
2500,1,dinamico_lento,27.986
2500,2,estatico_rapido,6.353
2500,2,estatico_lento,28.249
2500,2,dinamico_rapido,6.367
2500,2,dinamico_lento,28.253
2500,3,estatico_rapido,7.188
2500,3,estatico_lento,29.832
2500,3,dinamico_rapido,6.609
2500,3,dinamico_lento,28.731
2500,4,estatico_rapido,6.658
2500,4,estatico_lento,29.153
2500,4,dinamico_rapido,7.355
2500,4,dinamico_lento,28.206
2500,5,estatico_rapido,6.304
2500,5,estatico_lento,27.651
2500,5,dinamico_rapido,6.390
2500,5,dinamico_lento,30.396
2500,6,estatico_rapido,6.594
2500,6,estatico_lento,29.298
2500,6,dinamico_rapido,7.060
2500,6,dinamico_lento,29.649
2500,7,estatico_rapido,6.742
2500,7,estatico_lento,29.181
2500,7,dinamico_rapido,7.299
2500,7,dinamico_lento,28.184
2500,8,estatico_rapido,6.482
2500,8,estatico_lento,28.349
2500,8,dinamico_rapido,6.442
2500,8,dinamico_lento,27.922
2500,9,estatico_rapido,6.840
2500,9,estatico_lento,43.845
2500,9,dinamico_rapido,7.451
2500,9,dinamico_lento,29.114
2500,10,estatico_rapido,6.521
2500,10,estatico_lento,29.951
2500,10,dinamico_rapido,6.538
2500,10,dinamico_lento,28.602
2550,1,estatico_rapido,6.946
2550,1,estatico_lento,31.341
2550,1,dinamico_rapido,6.974
2550,1,dinamico_lento,32.561
2550,2,estatico_rapido,6.868
2550,2,estatico_lento,32.861
2550,2,dinamico_rapido,6.953
2550,2,dinamico_lento,32.678
2550,3,estatico_rapido,7.092
2550,3,estatico_lento,32.535
2550,3,dinamico_rapido,8.119
2550,3,dinamico_lento,34.109
2550,4,estatico_rapido,7.025
2550,4,estatico_lento,31.913
2550,4,dinamico_rapido,8.047
2550,4,dinamico_lento,32.034
2550,5,estatico_rapido,6.940
2550,5,estatico_lento,32.335
2550,5,dinamico_rapido,8.273
2550,5,dinamico_lento,31.572
2550,6,estatico_rapido,6.924
2550,6,estatico_lento,31.754
2550,6,dinamico_rapido,6.819
2550,6,dinamico_lento,31.938
2550,7,estatico_rapido,6.998
2550,7,estatico_lento,32.446
2550,7,dinamico_rapido,7.054
2550,7,dinamico_lento,33.437
2550,8,estatico_rapido,6.951
2550,8,estatico_lento,31.826
2550,8,dinamico_rapido,7.135
2550,8,dinamico_lento,32.380
2550,9,estatico_rapido,7.392
2550,9,estatico_lento,46.307
2550,9,dinamico_rapido,9.940
2550,9,dinamico_lento,34.794
2550,10,estatico_rapido,7.037
2550,10,estatico_lento,32.207
2550,10,dinamico_rapido,6.980
2550,10,dinamico_lento,32.620
2600,1,estatico_rapido,6.612
2600,1,estatico_lento,32.840
2600,1,dinamico_rapido,6.699
2600,1,dinamico_lento,32.884
2600,2,estatico_rapido,8.080
2600,2,estatico_lento,36.358
2600,2,dinamico_rapido,7.844
2600,2,dinamico_lento,35.050
2600,3,estatico_rapido,7.052
2600,3,estatico_lento,34.101
2600,3,dinamico_rapido,9.530
2600,3,dinamico_lento,34.439
2600,4,estatico_rapido,6.655
2600,4,estatico_lento,32.079
2600,4,dinamico_rapido,7.213
2600,4,dinamico_lento,32.439
2600,5,estatico_rapido,6.631
2600,5,estatico_lento,32.742
2600,5,dinamico_rapido,6.749
2600,5,dinamico_lento,34.422
2600,6,estatico_rapido,6.705
2600,6,estatico_lento,33.016
2600,6,dinamico_rapido,7.295
2600,6,dinamico_lento,33.052
2600,7,estatico_rapido,6.909
2600,7,estatico_lento,32.922
2600,7,dinamico_rapido,6.784
2600,7,dinamico_lento,34.266
2600,8,estatico_rapido,6.929
2600,8,estatico_lento,33.828
2600,8,dinamico_rapido,6.761
2600,8,dinamico_lento,33.150
2600,9,estatico_rapido,6.679
2600,9,estatico_lento,32.764
2600,9,dinamico_rapido,6.720
2600,9,dinamico_lento,31.858
2600,10,estatico_rapido,6.797
2600,10,estatico_lento,33.799
2600,10,dinamico_rapido,6.727
2600,10,dinamico_lento,31.547
2650,1,estatico_rapido,7.331
2650,1,estatico_lento,36.122
2650,1,dinamico_rapido,7.493
2650,1,dinamico_lento,36.278
2650,2,estatico_rapido,7.421
2650,2,estatico_lento,36.065
2650,2,dinamico_rapido,7.382
2650,2,dinamico_lento,36.007
2650,3,estatico_rapido,7.346
2650,3,estatico_lento,35.707
2650,3,dinamico_rapido,7.444
2650,3,dinamico_lento,35.488
2650,4,estatico_rapido,7.543
2650,4,estatico_lento,35.375
2650,4,dinamico_rapido,7.362
2650,4,dinamico_lento,35.111
2650,5,estatico_rapido,7.394
2650,5,estatico_lento,35.531
2650,5,dinamico_rapido,7.375
2650,5,dinamico_lento,35.586
2650,6,estatico_rapido,7.367
2650,6,estatico_lento,34.297
2650,6,dinamico_rapido,9.574
2650,6,dinamico_lento,35.989
2650,7,estatico_rapido,7.212
2650,7,estatico_lento,34.999
2650,7,dinamico_rapido,7.412
2650,7,dinamico_lento,34.346
2650,8,estatico_rapido,7.362
2650,8,estatico_lento,34.375
2650,8,dinamico_rapido,7.444
2650,8,dinamico_lento,34.925
2650,9,estatico_rapido,7.577
2650,9,estatico_lento,36.690
2650,9,dinamico_rapido,7.452
2650,9,dinamico_lento,33.549
2650,10,estatico_rapido,7.578
2650,10,estatico_lento,37.902
2650,10,dinamico_rapido,7.552
2650,10,dinamico_lento,37.095
2700,1,estatico_rapido,7.817
2700,1,estatico_lento,39.089
2700,1,dinamico_rapido,7.591
2700,1,dinamico_lento,39.195
2700,2,estatico_rapido,7.384
2700,2,estatico_lento,38.906
2700,2,dinamico_rapido,7.506
2700,2,dinamico_lento,39.545
2700,3,estatico_rapido,7.504
2700,3,estatico_lento,39.032
2700,3,dinamico_rapido,7.640
2700,3,dinamico_lento,37.161
2700,4,estatico_rapido,7.411
2700,4,estatico_lento,37.937
2700,4,dinamico_rapido,7.506
2700,4,dinamico_lento,38.311
2700,5,estatico_rapido,7.711
2700,5,estatico_lento,38.569
2700,5,dinamico_rapido,7.983
2700,5,dinamico_lento,38.393
2700,6,estatico_rapido,7.825
2700,6,estatico_lento,37.989
2700,6,dinamico_rapido,7.592
2700,6,dinamico_lento,37.634
2700,7,estatico_rapido,7.686
2700,7,estatico_lento,37.371
2700,7,dinamico_rapido,7.425
2700,7,dinamico_lento,36.460
2700,8,estatico_rapido,7.465
2700,8,estatico_lento,36.464
2700,8,dinamico_rapido,7.415
2700,8,dinamico_lento,37.130
2700,9,estatico_rapido,7.451
2700,9,estatico_lento,38.583
2700,9,dinamico_rapido,8.948
2700,9,dinamico_lento,39.032
2700,10,estatico_rapido,7.534
2700,10,estatico_lento,37.572
2700,10,dinamico_rapido,7.387
2700,10,dinamico_lento,37.662
2750,1,estatico_rapido,8.515
2750,1,estatico_lento,40.372
2750,1,dinamico_rapido,8.152
2750,1,dinamico_lento,39.560
2750,2,estatico_rapido,7.971
2750,2,estatico_lento,38.452
2750,2,dinamico_rapido,7.973
2750,2,dinamico_lento,38.878
2750,3,estatico_rapido,7.985
2750,3,estatico_lento,39.219
2750,3,dinamico_rapido,8.431
2750,3,dinamico_lento,39.846
2750,4,estatico_rapido,8.023
2750,4,estatico_lento,40.877
2750,4,dinamico_rapido,8.075
2750,4,dinamico_lento,43.976
2750,5,estatico_rapido,8.131
2750,5,estatico_lento,42.091
2750,5,dinamico_rapido,8.463
2750,5,dinamico_lento,40.855
2750,6,estatico_rapido,8.775
2750,6,estatico_lento,40.360
2750,6,dinamico_rapido,8.419
2750,6,dinamico_lento,40.427
2750,7,estatico_rapido,8.337
2750,7,estatico_lento,38.530
2750,7,dinamico_rapido,8.005
2750,7,dinamico_lento,38.775
2750,8,estatico_rapido,7.999
2750,8,estatico_lento,38.745
2750,8,dinamico_rapido,7.938
2750,8,dinamico_lento,38.436
2750,9,estatico_rapido,8.021
2750,9,estatico_lento,39.413
2750,9,dinamico_rapido,8.213
2750,9,dinamico_lento,39.025
2750,10,estatico_rapido,8.306
2750,10,estatico_lento,38.471
2750,10,dinamico_rapido,7.970
2750,10,dinamico_lento,38.413
2800,1,estatico_rapido,7.657
2800,1,estatico_lento,43.342
2800,1,dinamico_rapido,7.862
2800,1,dinamico_lento,39.338
2800,2,estatico_rapido,7.683
2800,2,estatico_lento,39.324
2800,2,dinamico_rapido,7.745
2800,2,dinamico_lento,40.636
2800,3,estatico_rapido,7.629
2800,3,estatico_lento,42.807
2800,3,dinamico_rapido,7.850
2800,3,dinamico_lento,42.505
2800,4,estatico_rapido,7.682
2800,4,estatico_lento,41.968
2800,4,dinamico_rapido,7.780
2800,4,dinamico_lento,41.354
2800,5,estatico_rapido,7.720
2800,5,estatico_lento,42.329
2800,5,dinamico_rapido,8.183
2800,5,dinamico_lento,41.827
2800,6,estatico_rapido,7.708
2800,6,estatico_lento,40.392
2800,6,dinamico_rapido,7.896
2800,6,dinamico_lento,40.375
2800,7,estatico_rapido,8.011
2800,7,estatico_lento,41.834
2800,7,dinamico_rapido,10.102
2800,7,dinamico_lento,40.715
2800,8,estatico_rapido,7.702
2800,8,estatico_lento,42.231
2800,8,dinamico_rapido,7.913
2800,8,dinamico_lento,52.666
2800,9,estatico_rapido,8.496
2800,9,estatico_lento,42.671
2800,9,dinamico_rapido,8.230
2800,9,dinamico_lento,41.974
2800,10,estatico_rapido,7.881
2800,10,estatico_lento,42.820
2800,10,dinamico_rapido,7.996
2800,10,dinamico_lento,42.009
2850,1,estatico_rapido,8.534
2850,1,estatico_lento,42.232
2850,1,dinamico_rapido,9.341
2850,1,dinamico_lento,42.786
2850,2,estatico_rapido,8.803
2850,2,estatico_lento,42.255
2850,2,dinamico_rapido,8.754
2850,2,dinamico_lento,43.045
2850,3,estatico_rapido,8.711
2850,3,estatico_lento,43.973
2850,3,dinamico_rapido,8.644
2850,3,dinamico_lento,44.374
2850,4,estatico_rapido,9.117
2850,4,estatico_lento,43.843
2850,4,dinamico_rapido,8.766
2850,4,dinamico_lento,43.508
2850,5,estatico_rapido,8.819
2850,5,estatico_lento,41.111
2850,5,dinamico_rapido,8.579
2850,5,dinamico_lento,40.976
2850,6,estatico_rapido,8.638
2850,6,estatico_lento,42.159
2850,6,dinamico_rapido,8.766
2850,6,dinamico_lento,40.794
2850,7,estatico_rapido,8.360
2850,7,estatico_lento,40.981
2850,7,dinamico_rapido,8.321
2850,7,dinamico_lento,42.874
2850,8,estatico_rapido,8.349
2850,8,estatico_lento,41.241
2850,8,dinamico_rapido,8.577
2850,8,dinamico_lento,44.260
2850,9,estatico_rapido,10.046
2850,9,estatico_lento,45.159
2850,9,dinamico_rapido,8.871
2850,9,dinamico_lento,49.522
2850,10,estatico_rapido,8.954
2850,10,estatico_lento,58.282
2850,10,dinamico_rapido,9.388
2850,10,dinamico_lento,45.326
2900,1,estatico_rapido,8.823
2900,1,estatico_lento,46.242
2900,1,dinamico_rapido,9.270
2900,1,dinamico_lento,44.470
2900,2,estatico_rapido,9.961
2900,2,estatico_lento,50.153
2900,2,dinamico_rapido,12.108
2900,2,dinamico_lento,48.945
2900,3,estatico_rapido,8.771
2900,3,estatico_lento,46.790
2900,3,dinamico_rapido,9.790
2900,3,dinamico_lento,46.601
2900,4,estatico_rapido,9.124
2900,4,estatico_lento,46.057
2900,4,dinamico_rapido,9.188
2900,4,dinamico_lento,47.291
2900,5,estatico_rapido,8.797
2900,5,estatico_lento,43.843
2900,5,dinamico_rapido,9.122
2900,5,dinamico_lento,45.428
2900,6,estatico_rapido,9.028
2900,6,estatico_lento,47.753
2900,6,dinamico_rapido,9.959
2900,6,dinamico_lento,48.515
2900,7,estatico_rapido,9.923
2900,7,estatico_lento,46.872
2900,7,dinamico_rapido,8.947
2900,7,dinamico_lento,52.385
2900,8,estatico_rapido,13.523
2900,8,estatico_lento,48.966
2900,8,dinamico_rapido,10.466
2900,8,dinamico_lento,60.898
2900,9,estatico_rapido,9.328
2900,9,estatico_lento,48.660
2900,9,dinamico_rapido,10.224
2900,9,dinamico_lento,49.843
2900,10,estatico_rapido,21.477
2900,10,estatico_lento,48.352
2900,10,dinamico_rapido,9.029
2900,10,dinamico_lento,48.185
2950,1,estatico_rapido,10.244
2950,1,estatico_lento,51.750
2950,1,dinamico_rapido,11.171
2950,1,dinamico_lento,67.621
2950,2,estatico_rapido,14.100
2950,2,estatico_lento,56.016
2950,2,dinamico_rapido,13.922
2950,2,dinamico_lento,59.361
2950,3,estatico_rapido,15.157
2950,3,estatico_lento,61.184
2950,3,dinamico_rapido,14.687
2950,3,dinamico_lento,55.220
2950,4,estatico_rapido,12.042
2950,4,estatico_lento,54.688
2950,4,dinamico_rapido,13.877
2950,4,dinamico_lento,51.026
2950,5,estatico_rapido,12.317
2950,5,estatico_lento,53.289
2950,5,dinamico_rapido,12.662
2950,5,dinamico_lento,53.514
2950,6,estatico_rapido,13.407
2950,6,estatico_lento,53.619
2950,6,dinamico_rapido,13.093
2950,6,dinamico_lento,54.237
2950,7,estatico_rapido,11.508
2950,7,estatico_lento,54.415
2950,7,dinamico_rapido,11.915
2950,7,dinamico_lento,53.898
2950,8,estatico_rapido,10.490
2950,8,estatico_lento,54.441
2950,8,dinamico_rapido,12.557
2950,8,dinamico_lento,67.054
2950,9,estatico_rapido,11.297
2950,9,estatico_lento,62.491
2950,9,dinamico_rapido,9.410
2950,9,dinamico_lento,51.330
2950,10,estatico_rapido,11.135
2950,10,estatico_lento,52.666
2950,10,dinamico_rapido,11.201
2950,10,dinamico_lento,55.345
3000,1,estatico_rapido,11.328
3000,1,estatico_lento,58.043
3000,1,dinamico_rapido,11.340
3000,1,dinamico_lento,52.523
3000,2,estatico_rapido,9.453
3000,2,estatico_lento,63.995
3000,2,dinamico_rapido,10.616
3000,2,dinamico_lento,50.546
3000,3,estatico_rapido,12.010
3000,3,estatico_lento,56.103
3000,3,dinamico_rapido,13.124
3000,3,dinamico_lento,59.691
3000,4,estatico_rapido,13.270
3000,4,estatico_lento,68.305
3000,4,dinamico_rapido,16.795
3000,4,dinamico_lento,54.768
3000,5,estatico_rapido,10.688
3000,5,estatico_lento,55.196
3000,5,dinamico_rapido,10.467
3000,5,dinamico_lento,53.856
3000,6,estatico_rapido,11.322
3000,6,estatico_lento,81.169
3000,6,dinamico_rapido,11.564
3000,6,dinamico_lento,50.742
3000,7,estatico_rapido,12.927
3000,7,estatico_lento,55.391
3000,7,dinamico_rapido,12.131
3000,7,dinamico_lento,54.639
3000,8,estatico_rapido,10.058
3000,8,estatico_lento,65.143
3000,8,dinamico_rapido,10.790
3000,8,dinamico_lento,53.132
3000,9,estatico_rapido,12.080
3000,9,estatico_lento,53.310
3000,9,dinamico_rapido,11.046
3000,9,dinamico_lento,53.232
3000,10,estatico_rapido,11.203
3000,10,estatico_lento,52.061
3000,10,dinamico_rapido,11.126
3000,10,dinamico_lento,56.123
3050,1,estatico_rapido,13.153
3050,1,estatico_lento,56.597
3050,1,dinamico_rapido,11.118
3050,1,dinamico_lento,59.907
3050,2,estatico_rapido,10.538
3050,2,estatico_lento,53.936
3050,2,dinamico_rapido,14.446
3050,2,dinamico_lento,57.031
3050,3,estatico_rapido,14.264
3050,3,estatico_lento,59.671
3050,3,dinamico_rapido,15.074
3050,3,dinamico_lento,56.489
3050,4,estatico_rapido,11.276
3050,4,estatico_lento,55.032
3050,4,dinamico_rapido,13.526
3050,4,dinamico_lento,60.101
3050,5,estatico_rapido,15.490
3050,5,estatico_lento,80.870
3050,5,dinamico_rapido,13.493
3050,5,dinamico_lento,58.000
3050,6,estatico_rapido,22.750
3050,6,estatico_lento,64.619
3050,6,dinamico_rapido,10.459
3050,6,dinamico_lento,52.665
3050,7,estatico_rapido,11.025
3050,7,estatico_lento,51.494
3050,7,dinamico_rapido,12.506
3050,7,dinamico_lento,52.234
3050,8,estatico_rapido,10.841
3050,8,estatico_lento,50.033
3050,8,dinamico_rapido,9.828
3050,8,dinamico_lento,51.428
3050,9,estatico_rapido,11.098
3050,9,estatico_lento,49.995
3050,9,dinamico_rapido,10.537
3050,9,dinamico_lento,50.307
3050,10,estatico_rapido,9.879
3050,10,estatico_lento,49.214
3050,10,dinamico_rapido,9.573
3050,10,dinamico_lento,50.489
3100,1,estatico_rapido,10.637
3100,1,estatico_lento,52.671
3100,1,dinamico_rapido,9.605
3100,1,dinamico_lento,51.866
3100,2,estatico_rapido,10.302
3100,2,estatico_lento,50.996
3100,2,dinamico_rapido,9.881
3100,2,dinamico_lento,52.232
3100,3,estatico_rapido,9.856
3100,3,estatico_lento,51.592
3100,3,dinamico_rapido,9.925
3100,3,dinamico_lento,51.726
3100,4,estatico_rapido,9.800
3100,4,estatico_lento,50.974
3100,4,dinamico_rapido,12.132
3100,4,dinamico_lento,51.267
3100,5,estatico_rapido,9.530
3100,5,estatico_lento,51.607
3100,5,dinamico_rapido,9.613
3100,5,dinamico_lento,51.497
3100,6,estatico_rapido,10.017
3100,6,estatico_lento,51.857
3100,6,dinamico_rapido,10.634
3100,6,dinamico_lento,51.749
3100,7,estatico_rapido,9.692
3100,7,estatico_lento,52.254
3100,7,dinamico_rapido,10.356
3100,7,dinamico_lento,50.117
3100,8,estatico_rapido,9.677
3100,8,estatico_lento,53.046
3100,8,dinamico_rapido,10.067
3100,8,dinamico_lento,51.498
3100,9,estatico_rapido,9.732
3100,9,estatico_lento,51.789
3100,9,dinamico_rapido,10.131
3100,9,dinamico_lento,51.921
3100,10,estatico_rapido,10.300
3100,10,estatico_lento,51.080
3100,10,dinamico_rapido,9.819
3100,10,dinamico_lento,52.130
3150,1,estatico_rapido,10.206
3150,1,estatico_lento,53.641
3150,1,dinamico_rapido,11.581
3150,1,dinamico_lento,53.440
3150,2,estatico_rapido,11.328
3150,2,estatico_lento,52.770
3150,2,dinamico_rapido,11.117
3150,2,dinamico_lento,53.527
3150,3,estatico_rapido,11.422
3150,3,estatico_lento,54.239
3150,3,dinamico_rapido,12.384
3150,3,dinamico_lento,53.681
3150,4,estatico_rapido,11.876
3150,4,estatico_lento,53.217
3150,4,dinamico_rapido,12.547
3150,4,dinamico_lento,53.137
3150,5,estatico_rapido,12.486
3150,5,estatico_lento,53.353
3150,5,dinamico_rapido,11.435
3150,5,dinamico_lento,53.454
3150,6,estatico_rapido,11.917
3150,6,estatico_lento,53.630
3150,6,dinamico_rapido,11.475
3150,6,dinamico_lento,52.542
3150,7,estatico_rapido,11.383
3150,7,estatico_lento,53.343
